,ORIG_YEAR,LOAN_AGE,ULT_REPURCHASE_LOAN_COUNT,ULT_REPURCHASE_UPB,ULT_ORIG_UPB_AT_TERMINAL,ORIG_LOAN_COUNT,ORIG_UPB,LOAN_AGE_MAX,REPURCHASE_UPB,ORIG_UPB_AT_TERMINAL,CUM_COUNT,CUM_UPB,CUM_ORIG_UPB_AT_TERMINAL,ult_repurch_rate,age_repurch_rate,age_ult_diff,ult_repurch_upb_rate,age_repurch_upb_rate,age_ult_upb_diff,age_repurch_orig_upb_at_terminal_rate
888,2001,230,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6660.0,490961863.0,784125000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
889,2001,231,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,48293.0,79000.0,6661.0,491010156.0,784204000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
890,2001,232,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6661.0,491010156.0,784204000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
891,2001,233,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6661.0,491010156.0,784204000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
892,2001,234,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6661.0,491010156.0,784204000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
893,2001,235,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6661.0,491010156.0,784204000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
894,2001,236,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6661.0,491010156.0,784204000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
895,2001,237,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6661.0,491010156.0,784204000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
896,2001,238,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6661.0,491010156.0,784204000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
897,2001,239,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6661.0,491010156.0,784204000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
898,2001,240,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6661.0,491010156.0,784204000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
899,2001,241,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6661.0,491010156.0,784204000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
900,2001,242,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,58434.0,74000.0,6662.0,491068590.0,784278000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
901,2001,243,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,100362.0,189000.0,6663.0,491168952.0,784467000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
902,2001,244,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6663.0,491168952.0,784467000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
903,2001,245,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6663.0,491168952.0,784467000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
904,2001,246,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6663.0,491168952.0,784467000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
905,2001,247,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6663.0,491168952.0,784467000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
906,2001,248,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6663.0,491168952.0,784467000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
907,2001,249,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6663.0,491168952.0,784467000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
908,2001,250,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6663.0,491168952.0,784467000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
909,2001,251,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6663.0,491168952.0,784467000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
910,2001,252,6667.0,491242266.0,784730000.0,3371870.0,472761859000.0,253.000000,,,6663.0,491168952.0,784467000.0,0.198,0.198,0.0,0.166,0.104,0.06200000000000001,0.166
911,2002,1,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,6518000.0,6518000.0,46.0,6518000.0,6518000.0,0.155,0.001,0.154,0.137,0.001,0.136,0.001
912,2002,2,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,26456000.0,26456000.0,222.0,32974000.0,32974000.0,0.155,0.006,0.149,0.137,0.006,0.131,0.006
913,2002,3,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,31728000.0,31728000.0,440.0,64702000.0,64702000.0,0.155,0.011,0.144,0.137,0.011,0.126,0.011
914,2002,4,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,23334000.0,23334000.0,595.0,88036000.0,88036000.0,0.155,0.015,0.14,0.137,0.016,0.12100000000000001,0.016
915,2002,5,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,15798000.0,15798000.0,699.0,103834000.0,103834000.0,0.155,0.018,0.137,0.137,0.018,0.11900000000000001,0.018
24,2002,6,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,15271592.0,15273000.0,798.0,119105592.0,119107000.0,0.155,0.021,0.134,0.137,0.021,0.116,0.021
916,2002,7,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,17268985.0,17465000.0,913.0,136374577.0,136572000.0,0.155,0.024,0.131,0.137,0.024,0.11300000000000002,0.024
917,2002,8,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,13880355.0,15294000.0,1007.0,150254932.0,151866000.0,0.155,0.026,0.129,0.137,0.027,0.11000000000000001,0.027
918,2002,9,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,12746373.0,14919000.0,1103.0,163001305.0,166785000.0,0.155,0.029,0.126,0.137,0.029,0.10800000000000001,0.03
919,2002,10,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,15594243.0,18852000.0,1246.0,178595548.0,185637000.0,0.155,0.032,0.123,0.137,0.032,0.10500000000000001,0.033
920,2002,11,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,9624622.0,12968000.0,1334.0,188220170.0,198605000.0,0.155,0.035,0.12,0.137,0.033,0.10400000000000001,0.035
25,2002,12,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,8786011.0,11994000.0,1418.0,197006181.0,210599000.0,0.155,0.037,0.118,0.137,0.035,0.10200000000000001,0.037
921,2002,13,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,8423429.0,12030000.0,1511.0,205429610.0,222629000.0,0.155,0.039,0.11599999999999999,0.137,0.036,0.101,0.039
922,2002,14,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,11141219.0,14367000.0,1612.0,216570829.0,236996000.0,0.155,0.042,0.11299999999999999,0.137,0.038,0.099,0.042
923,2002,15,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,8881103.0,12001000.0,1702.0,225451932.0,248997000.0,0.155,0.044,0.111,0.137,0.04,0.097,0.044
924,2002,16,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,8975989.0,12874000.0,1798.0,234427921.0,261871000.0,0.155,0.047,0.108,0.137,0.042,0.095,0.046
925,2002,17,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,9565221.0,14124000.0,1904.0,243993142.0,275995000.0,0.155,0.049,0.106,0.137,0.043,0.09400000000000001,0.049
926,2002,18,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,8108776.0,14117000.0,2005.0,252101918.0,290112000.0,0.155,0.052,0.10300000000000001,0.137,0.045,0.09200000000000001,0.051
927,2002,19,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,7838050.0,12985000.0,2098.0,259939968.0,303097000.0,0.155,0.054,0.101,0.137,0.046,0.09100000000000001,0.054
928,2002,20,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,6389974.0,11514000.0,2189.0,266329942.0,314611000.0,0.155,0.057,0.098,0.137,0.047,0.09000000000000001,0.056
929,2002,21,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,3888437.0,7096000.0,2247.0,270218379.0,321707000.0,0.155,0.058,0.097,0.137,0.048,0.08900000000000001,0.057
930,2002,22,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,5081881.0,8997000.0,2324.0,275300260.0,330704000.0,0.155,0.06,0.095,0.137,0.049,0.08800000000000001,0.059
931,2002,23,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,3073436.0,5664000.0,2374.0,278373696.0,336368000.0,0.155,0.062,0.093,0.137,0.049,0.08800000000000001,0.06
26,2002,24,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,5181590.0,7964000.0,2437.0,283555286.0,344332000.0,0.155,0.063,0.092,0.137,0.05,0.08700000000000001,0.061
932,2002,25,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,3520226.0,6957000.0,2499.0,287075512.0,351289000.0,0.155,0.065,0.09,0.137,0.051,0.08600000000000002,0.062
933,2002,26,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,4512686.0,7381000.0,2566.0,291588198.0,358670000.0,0.155,0.067,0.088,0.137,0.052,0.08500000000000002,0.064
934,2002,27,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,1806591.0,5284000.0,2609.0,293394789.0,363954000.0,0.155,0.068,0.087,0.137,0.052,0.08500000000000002,0.064
935,2002,28,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,3094183.0,6442000.0,2664.0,296488972.0,370396000.0,0.155,0.069,0.086,0.137,0.053,0.08400000000000002,0.066
936,2002,29,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,3220638.0,7095000.0,2720.0,299709610.0,377491000.0,0.155,0.071,0.084,0.137,0.053,0.08400000000000002,0.067
937,2002,30,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,2124915.0,6554000.0,2779.0,301834525.0,384045000.0,0.155,0.072,0.083,0.137,0.053,0.08400000000000002,0.068
938,2002,31,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,2021004.0,5905000.0,2828.0,303855529.0,389950000.0,0.155,0.073,0.082,0.137,0.054,0.08300000000000002,0.069
939,2002,32,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,3550830.0,7449000.0,2895.0,307406359.0,397399000.0,0.155,0.075,0.08,0.137,0.054,0.08300000000000002,0.07
940,2002,33,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,2589001.0,5178000.0,2944.0,309995360.0,402577000.0,0.155,0.076,0.079,0.137,0.055,0.08200000000000002,0.071
941,2002,34,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,1857553.0,4605000.0,2991.0,311852913.0,407182000.0,0.155,0.078,0.077,0.137,0.055,0.08200000000000002,0.072
942,2002,35,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,2418449.0,4791000.0,3040.0,314271362.0,411973000.0,0.155,0.079,0.076,0.137,0.056,0.08100000000000002,0.073
27,2002,36,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,2856885.0,4760000.0,3094.0,317128247.0,416733000.0,0.155,0.08,0.075,0.137,0.056,0.08100000000000002,0.074
943,2002,37,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,2384093.0,6871000.0,3156.0,319512340.0,423604000.0,0.155,0.082,0.073,0.137,0.057,0.08000000000000002,0.075
944,2002,38,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,3068164.0,7169000.0,3216.0,322580504.0,430773000.0,0.155,0.083,0.072,0.137,0.057,0.08000000000000002,0.076
945,2002,39,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,2482121.0,6182000.0,3270.0,325062625.0,436955000.0,0.155,0.085,0.06999999999999999,0.137,0.058,0.07900000000000001,0.077
946,2002,40,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,1584690.0,5499000.0,3320.0,326647315.0,442454000.0,0.155,0.086,0.069,0.137,0.058,0.07900000000000001,0.078
947,2002,41,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,2073680.0,5271000.0,3363.0,328720995.0,447725000.0,0.155,0.087,0.068,0.137,0.058,0.07900000000000001,0.079
948,2002,42,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,1633000.0,4772000.0,3409.0,330353995.0,452497000.0,0.155,0.088,0.067,0.137,0.059,0.07800000000000001,0.08
949,2002,43,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,2100958.0,4625000.0,3452.0,332454953.0,457122000.0,0.155,0.089,0.066,0.137,0.059,0.07800000000000001,0.081
950,2002,44,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,1065857.0,3113000.0,3482.0,333520810.0,460235000.0,0.155,0.09,0.065,0.137,0.059,0.07800000000000001,0.081
951,2002,45,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,1704616.0,5640000.0,3533.0,335225426.0,465875000.0,0.155,0.092,0.063,0.137,0.059,0.07800000000000001,0.082
952,2002,46,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,2397319.0,5841000.0,3581.0,337622745.0,471716000.0,0.155,0.093,0.062,0.137,0.06,0.07700000000000001,0.084
953,2002,47,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,7071138.0,12122000.0,3667.0,344693883.0,483838000.0,0.155,0.095,0.06,0.137,0.061,0.07600000000000001,0.086
28,2002,48,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,9087475.0,15094000.0,3781.0,353781358.0,498932000.0,0.155,0.098,0.056999999999999995,0.137,0.063,0.07400000000000001,0.088
954,2002,49,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,6775930.0,10406000.0,3866.0,360557288.0,509338000.0,0.155,0.1,0.05499999999999999,0.137,0.064,0.07300000000000001,0.09
955,2002,50,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,5478825.0,10378000.0,3952.0,366036113.0,519716000.0,0.155,0.102,0.053000000000000005,0.137,0.065,0.07200000000000001,0.092
956,2002,51,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,5144749.0,9345000.0,4026.0,371180862.0,529061000.0,0.155,0.104,0.051000000000000004,0.137,0.066,0.07100000000000001,0.094
957,2002,52,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,4392161.0,9101000.0,4105.0,375573023.0,538162000.0,0.155,0.106,0.049,0.137,0.067,0.07,0.095
958,2002,53,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,3680442.0,9123000.0,4180.0,379253465.0,547285000.0,0.155,0.108,0.047,0.137,0.067,0.07,0.097
29,2002,54,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,2676197.0,7660000.0,4248.0,381929662.0,554945000.0,0.155,0.11,0.045,0.137,0.068,0.069,0.098
959,2002,55,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,2946125.0,5858000.0,4297.0,384875787.0,560803000.0,0.155,0.111,0.044,0.137,0.068,0.069,0.099
960,2002,56,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,2994632.0,7942000.0,4367.0,387870419.0,568745000.0,0.155,0.113,0.041999999999999996,0.137,0.069,0.068,0.101
961,2002,57,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,2709607.0,6727000.0,4424.0,390580026.0,575472000.0,0.155,0.115,0.039999999999999994,0.137,0.069,0.068,0.102
962,2002,58,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,2453267.0,5547000.0,4475.0,393033293.0,581019000.0,0.155,0.116,0.03899999999999999,0.137,0.07,0.067,0.103
963,2002,59,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,1151274.0,3993000.0,4512.0,394184567.0,585012000.0,0.155,0.117,0.03799999999999999,0.137,0.07,0.067,0.104
964,2002,60,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,580393.0,2489000.0,4535.0,394764960.0,587501000.0,0.155,0.118,0.037000000000000005,0.137,0.07,0.067,0.104
965,2002,61,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,962614.0,2729000.0,4560.0,395727574.0,590230000.0,0.155,0.118,0.037000000000000005,0.137,0.07,0.067,0.105
966,2002,62,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,1788466.0,2726000.0,4578.0,397516040.0,592956000.0,0.155,0.119,0.036000000000000004,0.137,0.07,0.067,0.105
30,2002,63,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,329696.0,912000.0,4588.0,397845736.0,593868000.0,0.155,0.119,0.036000000000000004,0.137,0.07,0.067,0.105
967,2002,64,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,1102347.0,2478000.0,4607.0,398948083.0,596346000.0,0.155,0.119,0.036000000000000004,0.137,0.071,0.06600000000000002,0.106
968,2002,65,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,1200361.0,1615000.0,4618.0,400148444.0,597961000.0,0.155,0.12,0.035,0.137,0.071,0.06600000000000002,0.106
969,2002,66,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,531800.0,604000.0,4625.0,400680244.0,598565000.0,0.155,0.12,0.035,0.137,0.071,0.06600000000000002,0.106
970,2002,67,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,502698.0,534000.0,4630.0,401182942.0,599099000.0,0.155,0.12,0.035,0.137,0.071,0.06600000000000002,0.106
971,2002,68,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,568491.0,620000.0,4637.0,401751433.0,599719000.0,0.155,0.12,0.035,0.137,0.071,0.06600000000000002,0.106
972,2002,69,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,255191.0,268000.0,4639.0,402006624.0,599987000.0,0.155,0.12,0.035,0.137,0.071,0.06600000000000002,0.106
973,2002,70,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,1333527.0,1461000.0,4653.0,403340151.0,601448000.0,0.155,0.121,0.034,0.137,0.071,0.06600000000000002,0.107
974,2002,71,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,1005488.0,1102000.0,4665.0,404345639.0,602550000.0,0.155,0.121,0.034,0.137,0.072,0.06500000000000002,0.107
31,2002,72,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,826505.0,887000.0,4671.0,405172144.0,603437000.0,0.155,0.121,0.034,0.137,0.072,0.06500000000000002,0.107
975,2002,73,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,709897.0,794000.0,4677.0,405882041.0,604231000.0,0.155,0.121,0.034,0.137,0.072,0.06500000000000002,0.107
976,2002,74,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,583082.0,631000.0,4682.0,406465123.0,604862000.0,0.155,0.121,0.034,0.137,0.072,0.06500000000000002,0.107
977,2002,75,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,414826.0,444000.0,4686.0,406879949.0,605306000.0,0.155,0.121,0.034,0.137,0.072,0.06500000000000002,0.107
978,2002,76,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,334355.0,358000.0,4690.0,407214304.0,605664000.0,0.155,0.122,0.033,0.137,0.072,0.06500000000000002,0.107
979,2002,77,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,913481.0,1092000.0,4699.0,408127785.0,606756000.0,0.155,0.122,0.033,0.137,0.072,0.06500000000000002,0.107
980,2002,78,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,915619.0,990000.0,4707.0,409043404.0,607746000.0,0.155,0.122,0.033,0.137,0.072,0.06500000000000002,0.108
981,2002,79,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,903802.0,1050000.0,4715.0,409947206.0,608796000.0,0.155,0.122,0.033,0.137,0.073,0.06400000000000002,0.108
982,2002,80,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,587638.0,691000.0,4720.0,410534844.0,609487000.0,0.155,0.122,0.033,0.137,0.073,0.06400000000000002,0.108
983,2002,81,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,100967.0,97000.0,4721.0,410635811.0,609584000.0,0.155,0.122,0.033,0.137,0.073,0.06400000000000002,0.108
984,2002,82,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,905470.0,1036000.0,4731.0,411541281.0,610620000.0,0.155,0.123,0.032,0.137,0.073,0.06400000000000002,0.108
985,2002,83,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,683844.0,747000.0,4736.0,412225125.0,611367000.0,0.155,0.123,0.032,0.137,0.073,0.06400000000000002,0.108
986,2002,84,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,75203.0,76000.0,4737.0,412300328.0,611443000.0,0.155,0.123,0.032,0.137,0.073,0.06400000000000002,0.108
987,2002,85,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,1232999.0,1423000.0,4749.0,413533327.0,612866000.0,0.155,0.123,0.032,0.137,0.073,0.06400000000000002,0.109
988,2002,86,5991.0,548132635.0,771005000.0,3857267.0,564706949000.0,237.000000,818733.0,896000.0,4755.0,414352060.0,613762000.0,0.155,0.123,0.032,0.137,0.073,0.06400000000000002,0.109
